duration_hours,request_type,weekday,tod_bin
6.211111111111111,Refrigerator,Tue,Morning (6–11)
0.3536111111111111,Other Loose Garbage,Tue,Morning (6–11)
24.4,Furniture,Tue,Night (0–5)
97.79166666666667,City_garbage_can_overflowing,Mon,Night (0–5)
97.86666666666666,Other Loose Garbage,Mon,Evening (18–23)
69.85166666666667,City_garbage_can_overflowing,Mon,Afternoon (12–17)
70.81666666666666,Other Loose Garbage,Mon,Afternoon (12–17)
2.2291666666666665,Human or Animal Waste,Mon,Afternoon (12–17)
6.75,Furniture,Mon,Afternoon (12–17)
8.99638888888889,Other Loose Garbage,Mon,Afternoon (12–17)
1.6219444444444444,City_garbage_can_overflowing,Mon,Afternoon (12–17)
48,Human or Animal Waste,Mon,Afternoon (12–17)
6.478611111111111,Mattress,Mon,Afternoon (12–17)
1.4833333333333334,Refrigerator,Mon,Afternoon (12–17)
1.1,Refrigerator,Mon,Afternoon (12–17)
0.98,Glass,Mon,Morning (6–11)
0.6833333333333333,Furniture,Mon,Morning (6–11)
1.0261111111111112,City_garbage_can_overflowing,Mon,Morning (6–11)
246.4,Human or Animal Waste,Sun,Morning (6–11)
22.2125,Other Loose Garbage,Sun,Morning (6–11)
94.41666666666667,Boxed or Bagged Items,Sun,Morning (6–11)
95.2,Other Loose Garbage,Sun,Morning (6–11)
1.9436111111111112,Furniture,Sun,Morning (6–11)
144.16666666666666,Other Loose Garbage,Sun,Morning (6–11)
20.983333333333334,Human or Animal Waste,Sun,Evening (18–23)
19.916666666666668,Other Loose Garbage,Sun,Evening (18–23)
1.0908333333333333,Human or Animal Waste,Sun,Afternoon (12–17)
1.7513888888888889,City_garbage_can_overflowing,Sun,Afternoon (12–17)
2.374722222222222,Other,Sun,Afternoon (12–17)
1.7166666666666666,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.7416666666666667,Other Loose Garbage,Sat,Morning (6–11)
1.1311111111111112,Other Loose Garbage,Sat,Morning (6–11)
1.5202777777777778,Human or Animal Waste,Sat,Evening (18–23)
1.4758333333333333,Human or Animal Waste,Sat,Evening (18–23)
1.4666666666666666,Boxed or Bagged Items,Sat,Afternoon (12–17)
1.5,Human or Animal Waste,Sat,Afternoon (12–17)
1.8216666666666668,Boxed or Bagged Items,Sat,Afternoon (12–17)
1.831388888888889,City_garbage_can_overflowing,Sat,Afternoon (12–17)
1.8652777777777778,City_garbage_can_overflowing,Sat,Afternoon (12–17)
1.3166666666666667,Furniture,Sat,Afternoon (12–17)
3.218888888888889,Human or Animal Waste,Sat,Morning (6–11)
5.825,Electronics,Sat,Morning (6–11)
2.477222222222222,Other Loose Garbage,Fri,Morning (6–11)
2.1333333333333333,Other Loose Garbage,Fri,Morning (6–11)
76.45,Other Loose Garbage,Fri,Morning (6–11)
3.1966666666666668,Other Loose Garbage,Fri,Morning (6–11)
4.622222222222222,City_garbage_can_overflowing,Fri,Night (0–5)
4.379166666666666,Other Loose Garbage,Fri,Evening (18–23)
4.308333333333334,Boxed or Bagged Items,Fri,Afternoon (12–17)
5.185277777777777,Human or Animal Waste,Fri,Afternoon (12–17)
17.329444444444444,Human or Animal Waste,Thu,Afternoon (12–17)
23.65,Glass,Thu,Afternoon (12–17)
94.96666666666667,Other Loose Garbage,Thu,Afternoon (12–17)
3.3175,Human or Animal Waste,Thu,Afternoon (12–17)
2.6661111111111113,Other Loose Garbage,Thu,Afternoon (12–17)
28.799722222222222,Refrigerator,Thu,Morning (6–11)
0.9833333333333333,Other Loose Garbage,Thu,Morning (6–11)
5.301944444444445,Furniture,Thu,Morning (6–11)
1.25,Other Loose Garbage,Thu,Morning (6–11)
100.78333333333333,Human or Animal Waste,Wed,Afternoon (12–17)
101.62555555555555,Other Loose Garbage,Wed,Morning (6–11)
101.78333333333333,Refrigerator,Wed,Morning (6–11)
43.610277777777775,Refrigerator,Wed,Morning (6–11)
0.38333333333333336,Other Loose Garbage,Wed,Morning (6–11)
0.10194444444444445,Human or Animal Waste,Wed,Morning (6–11)
0.85,Refrigerator,Wed,Morning (6–11)
0.9977777777777778,Refrigerator,Wed,Morning (6–11)
268.26666666666665,Mattress,Wed,Morning (6–11)
293.48333333333335,Human or Animal Waste,Tue,Morning (6–11)
42.53333333333333,Mattress,Tue,Morning (6–11)
120.38277777777778,Human or Animal Waste,Tue,Night (0–5)
19.68027777777778,Boxed or Bagged Items,Tue,Afternoon (12–17)
1.798888888888889,Other Loose Garbage,Tue,Afternoon (12–17)
0.8138888888888889,Other Loose Garbage,Tue,Afternoon (12–17)
366.65,Furniture,Mon,Afternoon (12–17)
1068.943888888889,City_garbage_can_overflowing,Mon,Morning (6–11)
0.7558333333333334,Boxed or Bagged Items,Mon,Morning (6–11)
10.972777777777777,Boxed or Bagged Items,Sun,Morning (6–11)
2.522777777777778,Refrigerator,Sun,Morning (6–11)
71.15,Boxed or Bagged Items,Sun,Evening (18–23)
71.35,Other Loose Garbage,Sun,Evening (18–23)
2.1333333333333333,Other Loose Garbage,Sun,Afternoon (12–17)
386.85,Furniture,Sat,Afternoon (12–17)
191.61666666666667,Mattress,Sat,Morning (6–11)
3.350277777777778,City_garbage_can_overflowing,Fri,Morning (6–11)
2.4,Human or Animal Waste,Fri,Morning (6–11)
11.24,Refrigerator,Fri,Morning (6–11)
1.4,Other Loose Garbage,Fri,Morning (6–11)
1.4166666666666667,Human or Animal Waste,Fri,Afternoon (12–17)
7.371388888888889,Other Loose Garbage,Fri,Afternoon (12–17)
11.397777777777778,Other Loose Garbage,Fri,Afternoon (12–17)
3.4833333333333334,Refrigerator,Thu,Afternoon (12–17)
167.18333333333334,Other Loose Garbage,Thu,Morning (6–11)
19.650555555555556,Refrigerator,Thu,Morning (6–11)
10.4875,Human or Animal Waste,Thu,Morning (6–11)
2.783333333333333,Human or Animal Waste,Thu,Morning (6–11)
6.947777777777778,Other Loose Garbage,Thu,Night (0–5)
0.4558333333333333,Human or Animal Waste,Thu,Evening (18–23)
468.93333333333334,Human or Animal Waste,Wed,Evening (18–23)
4.651388888888889,Human or Animal Waste,Wed,Afternoon (12–17)
24.199444444444445,City_garbage_can_overflowing,Wed,Morning (6–11)
5.036944444444444,Furniture,Wed,Morning (6–11)
0.6897222222222222,City_garbage_can_overflowing,Wed,Morning (6–11)
7.163611111111111,Human or Animal Waste,Wed,Evening (18–23)
86.36777777777777,Other,Wed,Morning (6–11)
0.8333333333333334,City_garbage_can_overflowing,Wed,Night (0–5)
5.814166666666667,Furniture,Wed,Evening (18–23)
0.39611111111111114,City_garbage_can_overflowing,Tue,Afternoon (12–17)
0.5063888888888889,Other Loose Garbage,Tue,Morning (6–11)
2.3469444444444445,Other Loose Garbage,Tue,Morning (6–11)
1,Human or Animal Waste,Tue,Morning (6–11)
8.37138888888889,Human or Animal Waste,Tue,Evening (18–23)
9.608888888888888,Needles,Tue,Afternoon (12–17)
166.35,Boxed or Bagged Items,Mon,Afternoon (12–17)
4.926944444444445,Other Loose Garbage,Mon,Afternoon (12–17)
3.5425,Boxed or Bagged Items,Mon,Morning (6–11)
4.466111111111111,Other Loose Garbage,Mon,Morning (6–11)
119.86666666666666,Other Loose Garbage,Mon,Morning (6–11)
7.164722222222222,City_garbage_can_overflowing,Mon,Night (0–5)
2.8155555555555556,Furniture,Mon,Night (0–5)
1.7763888888888888,Electronics,Mon,Afternoon (12–17)
1.2,Human or Animal Waste,Mon,Afternoon (12–17)
2.3,Glass,Mon,Afternoon (12–17)
5.710277777777778,Human or Animal Waste,Mon,Morning (6–11)
6.0575,Human or Animal Waste,Mon,Morning (6–11)
0.7166666666666667,Furniture,Mon,Morning (6–11)
18.251944444444444,City_garbage_can_overflowing,Sun,Night (0–5)
13.661666666666667,Other,Sun,Afternoon (12–17)
0.22944444444444445,Boxed or Bagged Items,Sun,Afternoon (12–17)
165.87416666666667,Furniture,Sun,Afternoon (12–17)
0.0675,Electronics,Sun,Afternoon (12–17)
0.21138888888888888,City_garbage_can_overflowing,Sun,Morning (6–11)
191.7877777777778,Other Loose Garbage,Sat,Morning (6–11)
2.0613888888888887,Boxed or Bagged Items,Sat,Morning (6–11)
2.568611111111111,Human or Animal Waste,Sat,Morning (6–11)
1.2425,Other Loose Garbage,Fri,Morning (6–11)
143.23333333333332,Boxed or Bagged Items,Fri,Morning (6–11)
18.966666666666665,City_garbage_can_overflowing,Fri,Afternoon (12–17)
3.0408333333333335,Human or Animal Waste,Fri,Afternoon (12–17)
3.8925,Refrigerator,Fri,Morning (6–11)
4.178055555555556,Other Loose Garbage,Fri,Morning (6–11)
1.2333333333333334,Mattress,Fri,Morning (6–11)
30.116666666666667,Boxed or Bagged Items,Fri,Morning (6–11)
8.146944444444445,Other Loose Garbage,Fri,Evening (18–23)
2.2936111111111113,City_garbage_can_overflowing,Thu,Afternoon (12–17)
332.1333333333333,Refrigerator,Thu,Afternoon (12–17)
2.477222222222222,Boxed or Bagged Items,Thu,Afternoon (12–17)
47.916666666666664,Glass,Thu,Afternoon (12–17)
1.1833333333333333,Refrigerator,Thu,Afternoon (12–17)
6.881666666666667,Electronics,Thu,Morning (6–11)
9.9125,City_garbage_can_overflowing,Thu,Morning (6–11)
2.3469444444444445,Other Loose Garbage,Wed,Morning (6–11)
2.4272222222222224,Human or Animal Waste,Wed,Morning (6–11)
2.6444444444444444,Refrigerator,Wed,Morning (6–11)
3.4494444444444445,Boxed or Bagged Items,Wed,Morning (6–11)
2.0805555555555557,Other Loose Garbage,Wed,Morning (6–11)
0.6333333333333333,Mattress,Wed,Evening (18–23)
1.3833333333333333,Furniture,Wed,Evening (18–23)
7.006388888888889,City_garbage_can_overflowing,Wed,Afternoon (12–17)
7.399444444444445,Other Loose Garbage,Wed,Afternoon (12–17)
148.51666666666668,City_garbage_can_overflowing,Tue,Morning (6–11)
1.6897222222222221,Other Loose Garbage,Tue,Morning (6–11)
0.2708333333333333,Other Loose Garbage,Tue,Afternoon (12–17)
22.91638888888889,Furniture,Tue,Afternoon (12–17)
2.6972222222222224,Boxed or Bagged Items,Tue,Morning (6–11)
72.46666666666667,City_garbage_can_overflowing,Tue,Afternoon (12–17)
4.925833333333333,Human or Animal Waste,Tue,Afternoon (12–17)
1.4236111111111112,Other Loose Garbage,Tue,Afternoon (12–17)
0.46805555555555556,Boxed or Bagged Items,Tue,Morning (6–11)
0.5433333333333333,Boxed or Bagged Items,Tue,Morning (6–11)
0.5913888888888889,Furniture,Tue,Morning (6–11)
7.106111111111111,Needles,Mon,Morning (6–11)
44.06666666666667,Other Loose Garbage,Mon,Morning (6–11)
1.7833333333333334,Boxed or Bagged Items,Mon,Morning (6–11)
4.605833333333333,Boxed or Bagged Items,Mon,Afternoon (12–17)
1.5833333333333333,Human or Animal Waste,Mon,Afternoon (12–17)
1.4308333333333334,Boxed or Bagged Items,Mon,Afternoon (12–17)
20.84027777777778,Human or Animal Waste,Sun,Afternoon (12–17)
1.1666666666666667,Other Loose Garbage,Sun,Morning (6–11)
217.6,Furniture,Sun,Morning (6–11)
0.615,Boxed or Bagged Items,Sun,Morning (6–11)
217.53333333333333,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.8333333333333334,Furniture,Sun,Afternoon (12–17)
121.6,Mattress,Sun,Afternoon (12–17)
83.70277777777778,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.5447222222222222,City_garbage_can_overflowing,Sun,Morning (6–11)
21.766666666666666,Other Loose Garbage,Sun,Morning (6–11)
22.983333333333334,Other Loose Garbage,Sun,Morning (6–11)
0.5333333333333333,Boxed or Bagged Items,Sun,Morning (6–11)
24.8,Boxed or Bagged Items,Sun,Morning (6–11)
4.486666666666666,Human or Animal Waste,Sun,Evening (18–23)
12.457222222222223,Boxed or Bagged Items,Sat,Afternoon (12–17)
237.88333333333333,City_garbage_can_overflowing,Sat,Afternoon (12–17)
15.155555555555555,Furniture,Sat,Afternoon (12–17)
216.86666666666667,Boxed or Bagged Items,Sat,Afternoon (12–17)
1.603888888888889,Human or Animal Waste,Sat,Afternoon (12–17)
1.9475,Furniture,Sat,Afternoon (12–17)
2.005,Other Loose Garbage,Sat,Morning (6–11)
221.88333333333333,Other Loose Garbage,Sat,Morning (6–11)
2.1333333333333333,Other Loose Garbage,Sat,Morning (6–11)
2.326388888888889,Other Loose Garbage,Sat,Morning (6–11)
15.633055555555556,City_garbage_can_overflowing,Sat,Afternoon (12–17)
235.85,Glass,Fri,Morning (6–11)
25.316666666666666,Other Loose Garbage,Fri,Morning (6–11)
145.13333333333333,Boxed or Bagged Items,Fri,Morning (6–11)
241.37305555555557,Other Loose Garbage,Fri,Morning (6–11)
5.4425,Boxed or Bagged Items,Fri,Morning (6–11)
2.3,Furniture,Fri,Afternoon (12–17)
0.6833333333333333,Needles,Fri,Afternoon (12–17)
2.3533333333333335,Other Loose Garbage,Fri,Afternoon (12–17)
1.1275,City_garbage_can_overflowing,Thu,Afternoon (12–17)
3.3930555555555557,Other Loose Garbage,Thu,Afternoon (12–17)
3.585,City_garbage_can_overflowing,Thu,Afternoon (12–17)
1.7627777777777778,Human or Animal Waste,Thu,Afternoon (12–17)
2.35,Refrigerator,Thu,Afternoon (12–17)
0.7608333333333334,City_garbage_can_overflowing,Thu,Afternoon (12–17)
6.304444444444444,Human or Animal Waste,Thu,Morning (6–11)
6.562222222222222,Human or Animal Waste,Thu,Morning (6–11)
1.2833333333333334,Other Loose Garbage,Thu,Morning (6–11)
0.6833333333333333,Human or Animal Waste,Thu,Morning (6–11)
187.86666666666667,City_garbage_can_overflowing,Wed,Night (0–5)
168.48333333333332,Boxed or Bagged Items,Wed,Evening (18–23)
1.6825,Other Loose Garbage,Wed,Afternoon (12–17)
3.2911111111111113,Boxed or Bagged Items,Wed,Afternoon (12–17)
17.123055555555556,Other Loose Garbage,Wed,Afternoon (12–17)
2.689722222222222,Boxed or Bagged Items,Wed,Afternoon (12–17)
8.051944444444445,Refrigerator,Wed,Afternoon (12–17)
0.8333333333333334,Boxed or Bagged Items,Wed,Afternoon (12–17)
5.233333333333333,Other Loose Garbage,Wed,Morning (6–11)
4.206111111111111,Other Loose Garbage,Tue,Morning (6–11)
4.478611111111111,Boxed or Bagged Items,Tue,Morning (6–11)
54.483333333333334,City_garbage_can_overflowing,Tue,Night (0–5)
1.3302777777777777,Other Loose Garbage,Tue,Evening (18–23)
126.71666666666667,Needles,Tue,Afternoon (12–17)
5.071111111111111,Other Loose Garbage,Tue,Afternoon (12–17)
1.4333333333333333,Other Loose Garbage,Tue,Afternoon (12–17)
0.05,City_garbage_can_overflowing,Tue,Afternoon (12–17)
5.420555555555556,Glass,Tue,Morning (6–11)
10.724166666666667,Human or Animal Waste,Mon,Morning (6–11)
31.816666666666666,Other Loose Garbage,Mon,Morning (6–11)
23.316666666666666,Furniture,Mon,Afternoon (12–17)
24.156111111111112,Furniture,Mon,Afternoon (12–17)
11.655833333333334,Furniture,Mon,Afternoon (12–17)
23.216666666666665,City_garbage_can_overflowing,Mon,Morning (6–11)
1.9672222222222222,Human or Animal Waste,Mon,Morning (6–11)
2.9,Human or Animal Waste,Mon,Morning (6–11)
2.9166666666666665,Mattress,Mon,Morning (6–11)
24.183333333333334,Refrigerator,Mon,Morning (6–11)
28.533333333333335,Human or Animal Waste,Mon,Morning (6–11)
25.45,Other Loose Garbage,Mon,Morning (6–11)
26.166666666666668,Other Loose Garbage,Mon,Evening (18–23)
6.885833333333333,Human or Animal Waste,Mon,Evening (18–23)
8.316944444444445,Electronics,Mon,Evening (18–23)
4.6738888888888885,City_garbage_can_overflowing,Mon,Evening (18–23)
1.235,Other Loose Garbage,Sun,Evening (18–23)
1.7280555555555555,Boxed or Bagged Items,Sun,Afternoon (12–17)
1.1144444444444443,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.3333333333333333,Human or Animal Waste,Sun,Morning (6–11)
2.198611111111111,Other Loose Garbage,Sun,Morning (6–11)
1.9852777777777777,Boxed or Bagged Items,Sat,Afternoon (12–17)
2.5791666666666666,Refrigerator,Sat,Afternoon (12–17)
0.6666666666666666,Other Loose Garbage,Sat,Afternoon (12–17)
7.313611111111111,Boxed or Bagged Items,Sat,Afternoon (12–17)
7.721388888888889,Other Loose Garbage,Sat,Afternoon (12–17)
3.09,Boxed or Bagged Items,Sat,Morning (6–11)
3.1375,Other Loose Garbage,Sat,Night (0–5)
14.235555555555555,Other Loose Garbage,Fri,Night (0–5)
1.9661111111111111,Mattress,Fri,Night (0–5)
2.3930555555555557,Mattress,Fri,Evening (18–23)
2.2291666666666665,Other Loose Garbage,Fri,Evening (18–23)
65.49361111111111,Human or Animal Waste,Fri,Morning (6–11)
3.486111111111111,City_garbage_can_overflowing,Fri,Morning (6–11)
18.6275,Human or Animal Waste,Fri,Morning (6–11)
24.7475,Human or Animal Waste,Fri,Morning (6–11)
1.6666666666666667,Other Loose Garbage,Fri,Morning (6–11)
4.065277777777778,Human or Animal Waste,Fri,Morning (6–11)
5.482777777777778,Human or Animal Waste,Fri,Morning (6–11)
7.1113888888888885,Human or Animal Waste,Fri,Morning (6–11)
4.066666666666666,City_garbage_can_overflowing,Fri,Morning (6–11)
2.2630555555555554,Human or Animal Waste,Thu,Morning (6–11)
3.1005555555555557,Human or Animal Waste,Thu,Morning (6–11)
1.4666666666666666,Boxed or Bagged Items,Thu,Morning (6–11)
4.4275,Furniture,Thu,Night (0–5)
0.6761111111111111,Glass,Thu,Night (0–5)
13.184722222222222,Mattress,Wed,Afternoon (12–17)
13.219722222222222,Mattress,Wed,Afternoon (12–17)
13.236666666666666,Mattress,Wed,Morning (6–11)
1.143888888888889,Other Loose Garbage,Wed,Morning (6–11)
1.1516666666666666,Furniture,Wed,Morning (6–11)
102.66666666666667,Refrigerator,Wed,Afternoon (12–17)
1.9597222222222221,Mattress,Wed,Afternoon (12–17)
103.23333333333333,Human or Animal Waste,Wed,Afternoon (12–17)
6.681666666666667,City_garbage_can_overflowing,Wed,Morning (6–11)
0.14055555555555554,City_garbage_can_overflowing,Wed,Morning (6–11)
2.283333333333333,Refrigerator,Wed,Morning (6–11)
2.35,Boxed or Bagged Items,Wed,Morning (6–11)
3.5869444444444443,Mattress,Wed,Evening (18–23)
1.3166666666666667,Furniture,Wed,Afternoon (12–17)
11.259166666666667,City_garbage_can_overflowing,Tue,Afternoon (12–17)
115.78333333333333,Furniture,Tue,Afternoon (12–17)
1.575,Other Loose Garbage,Tue,Afternoon (12–17)
120.95,Boxed or Bagged Items,Tue,Afternoon (12–17)
2.6169444444444445,Furniture,Tue,Afternoon (12–17)
2.716388888888889,Furniture,Tue,Morning (6–11)
2.7283333333333335,Human or Animal Waste,Tue,Morning (6–11)
2.828333333333333,Other Loose Garbage,Tue,Morning (6–11)
5.533333333333333,Refrigerator,Tue,Morning (6–11)
4.032222222222222,Furniture,Tue,Morning (6–11)
4.4527777777777775,Human or Animal Waste,Tue,Morning (6–11)
1.3833333333333333,Boxed or Bagged Items,Tue,Afternoon (12–17)
5.973611111111111,Furniture,Tue,Afternoon (12–17)
2.433333333333333,Other Loose Garbage,Tue,Morning (6–11)
10.835,Refrigerator,Mon,Morning (6–11)
197.88333333333333,City_garbage_can_overflowing,Mon,Morning (6–11)
1.3,Furniture,Mon,Evening (18–23)
1.3386111111111112,Electronics,Mon,Evening (18–23)
3.52,Furniture,Mon,Evening (18–23)
21.204722222222223,Furniture,Mon,Afternoon (12–17)
24.53,Furniture,Mon,Afternoon (12–17)
145.2,Human or Animal Waste,Mon,Afternoon (12–17)
52,Furniture,Mon,Afternoon (12–17)
51.61666666666667,Human or Animal Waste,Mon,Afternoon (12–17)
4.848333333333334,Furniture,Mon,Afternoon (12–17)
6.308333333333334,City_garbage_can_overflowing,Mon,Afternoon (12–17)
21.766666666666666,Human or Animal Waste,Mon,Morning (6–11)
0.7166666666666667,Human or Animal Waste,Mon,Morning (6–11)
2.216666666666667,Refrigerator,Mon,Morning (6–11)
0.21972222222222224,Human or Animal Waste,Sun,Morning (6–11)
0.48333333333333334,Other Loose Garbage,Sun,Morning (6–11)
0.7666666666666667,Boxed or Bagged Items,Sun,Evening (18–23)
19.65,Human or Animal Waste,Sun,Evening (18–23)
0.85,Boxed or Bagged Items,Sun,Afternoon (12–17)
1.6861111111111111,Other Loose Garbage,Sun,Afternoon (12–17)
1.698888888888889,Furniture,Sun,Afternoon (12–17)
1.5563888888888888,Furniture,Sun,Afternoon (12–17)
1.2666666666666666,Boxed or Bagged Items,Sun,Afternoon (12–17)
0.07888888888888888,Furniture,Sun,Afternoon (12–17)
1.0644444444444445,Furniture,Sun,Morning (6–11)
46.96666666666667,Mattress,Sat,Morning (6–11)
81.70416666666667,Electronics,Sat,Morning (6–11)
0.45055555555555554,Human or Animal Waste,Sat,Morning (6–11)
0.5166666666666667,Refrigerator,Sat,Morning (6–11)
46.53333333333333,Other Loose Garbage,Sat,Morning (6–11)
0.6130555555555556,Mattress,Sat,Evening (18–23)
0.5455555555555556,Other,Sat,Evening (18–23)
11.766111111111112,Refrigerator,Fri,Afternoon (12–17)
38,Boxed or Bagged Items,Fri,Afternoon (12–17)
6.622777777777777,Boxed or Bagged Items,Fri,Afternoon (12–17)
0.7955555555555556,City_garbage_can_overflowing,Thu,Afternoon (12–17)
16.403055555555557,Human or Animal Waste,Thu,Afternoon (12–17)
1.2475,Other Loose Garbage,Thu,Afternoon (12–17)
1.5619444444444444,Glass,Thu,Morning (6–11)
111.73333333333333,Other Loose Garbage,Wed,Morning (6–11)
4.991666666666666,Furniture,Wed,Morning (6–11)
5.266666666666667,Human or Animal Waste,Wed,Morning (6–11)
2.5808333333333335,Furniture,Wed,Morning (6–11)
80.68333333333334,Human or Animal Waste,Wed,Morning (6–11)
28.67527777777778,Other Loose Garbage,Wed,Morning (6–11)
107.98777777777778,Other Loose Garbage,Wed,Night (0–5)
310.85,Human or Animal Waste,Wed,Afternoon (12–17)
0.7530555555555556,City_garbage_can_overflowing,Wed,Afternoon (12–17)
10.078888888888889,City_garbage_can_overflowing,Tue,Afternoon (12–17)
111.1,Other Loose Garbage,Tue,Afternoon (12–17)
355.21,Other Loose Garbage,Tue,Afternoon (12–17)
118.53333333333333,Other Loose Garbage,Tue,Afternoon (12–17)
117.26666666666667,City_garbage_can_overflowing,Tue,Afternoon (12–17)
2.4277777777777776,Mattress,Tue,Afternoon (12–17)
2.648888888888889,City_garbage_can_overflowing,Tue,Morning (6–11)
1.7669444444444444,Mattress,Tue,Morning (6–11)
3.4338888888888888,Other Loose Garbage,Tue,Morning (6–11)
3.8525,City_garbage_can_overflowing,Tue,Morning (6–11)
122.66666666666667,City_garbage_can_overflowing,Tue,Night (0–5)
2.3666666666666667,Other Loose Garbage,Tue,Afternoon (12–17)
3.0244444444444443,Other Loose Garbage,Tue,Afternoon (12–17)
5.614166666666667,Boxed or Bagged Items,Tue,Morning (6–11)
1.3333333333333333,Furniture,Tue,Morning (6–11)
2.2422222222222223,Human or Animal Waste,Tue,Morning (6–11)
8.494722222222222,City_garbage_can_overflowing,Tue,Morning (6–11)
2.6233333333333335,Mattress,Mon,Morning (6–11)
140.83333333333334,Furniture,Mon,Evening (18–23)
142.38333333333333,Human or Animal Waste,Mon,Afternoon (12–17)
141.61666666666667,Electronics,Mon,Morning (6–11)
142.755,City_garbage_can_overflowing,Mon,Afternoon (12–17)
144.75,Mattress,Mon,Afternoon (12–17)
145.41666666666666,Boxed or Bagged Items,Mon,Morning (6–11)
0.5,Electronics,Mon,Morning (6–11)
22.2,Other Loose Garbage,Mon,Afternoon (12–17)
4.251111111111111,Boxed or Bagged Items,Mon,Afternoon (12–17)
1.7666666666666666,Other Loose Garbage,Mon,Afternoon (12–17)
1.5333333333333334,Electronics,Mon,Afternoon (12–17)
11.054722222222223,Other Loose Garbage,Mon,Morning (6–11)
1.99,Other Loose Garbage,Mon,Morning (6–11)
3.4880555555555555,Human or Animal Waste,Mon,Night (0–5)
4.333055555555555,Human or Animal Waste,Mon,Night (0–5)
4.764444444444444,City_garbage_can_overflowing,Mon,Night (0–5)
1.2666666666666666,Mattress,Mon,Evening (18–23)
1.3333333333333333,Human or Animal Waste,Mon,Evening (18–23)
5.601666666666667,Mattress,Mon,Evening (18–23)
0.6552777777777777,Other Loose Garbage,Mon,Afternoon (12–17)
1.1666666666666667,Other,Mon,Afternoon (12–17)
0.12805555555555556,City_garbage_can_overflowing,Mon,Afternoon (12–17)
341.3833333333333,City_garbage_can_overflowing,Sun,Afternoon (12–17)
11.05,Mattress,Sun,Afternoon (12–17)
163.98333333333332,City_garbage_can_overflowing,Sun,Afternoon (12–17)
0.18416666666666667,Mattress,Sun,Afternoon (12–17)
166.6,Human or Animal Waste,Sun,Morning (6–11)
167.45,Other Loose Garbage,Sun,Morning (6–11)
168.06666666666666,Other Loose Garbage,Sun,Morning (6–11)
168.45,Electronics,Sun,Morning (6–11)
2.171388888888889,Other Loose Garbage,Sun,Morning (6–11)
2.8666666666666667,Human or Animal Waste,Sun,Morning (6–11)
387.03333333333336,Furniture,Sat,Morning (6–11)
17.995277777777776,City_garbage_can_overflowing,Sat,Evening (18–23)
3.8675,Human or Animal Waste,Sat,Afternoon (12–17)
0.9308333333333333,Human or Animal Waste,Sat,Afternoon (12–17)
0.7830555555555555,Human or Animal Waste,Sat,Afternoon (12–17)
12.831944444444444,Other Loose Garbage,Fri,Afternoon (12–17)
414.18333333333334,Human or Animal Waste,Fri,Afternoon (12–17)
1.2252777777777777,Human or Animal Waste,Fri,Afternoon (12–17)
4.831111111111111,Human or Animal Waste,Fri,Afternoon (12–17)
4.539166666666667,Human or Animal Waste,Fri,Afternoon (12–17)
4.036944444444444,Electronics,Fri,Morning (6–11)
2.2333333333333334,Other Loose Garbage,Fri,Morning (6–11)
2.7666666666666666,Human or Animal Waste,Fri,Morning (6–11)
5.203055555555555,Human or Animal Waste,Fri,Morning (6–11)
2.3066666666666666,Human or Animal Waste,Thu,Morning (6–11)
4.960833333333333,Mattress,Thu,Morning (6–11)
4.483333333333333,Furniture,Thu,Morning (6–11)
0.6544444444444445,Furniture,Thu,Morning (6–11)
1.1533333333333333,Human or Animal Waste,Thu,Morning (6–11)
5.618333333333333,Human or Animal Waste,Thu,Morning (6–11)
7.711388888888889,Furniture,Thu,Morning (6–11)
0.6291666666666667,Other Loose Garbage,Thu,Morning (6–11)
0.6166666666666667,Other Loose Garbage,Thu,Morning (6–11)
0.7166666666666667,City_garbage_can_overflowing,Thu,Night (0–5)
2.681111111111111,Human or Animal Waste,Thu,Evening (18–23)
39.18333333333333,Other Loose Garbage,Wed,Evening (18–23)
2.9233333333333333,Other Loose Garbage,Wed,Afternoon (12–17)
4.175277777777778,City_garbage_can_overflowing,Wed,Afternoon (12–17)
94.46666666666667,Human or Animal Waste,Wed,Afternoon (12–17)
3.4125,Other Loose Garbage,Wed,Afternoon (12–17)
0.7333333333333333,Other Loose Garbage,Wed,Afternoon (12–17)
5.771944444444444,Human or Animal Waste,Wed,Afternoon (12–17)
1.1,City_garbage_can_overflowing,Wed,Morning (6–11)
26.725,Other Loose Garbage,Wed,Morning (6–11)
6.556111111111111,Other Loose Garbage,Wed,Evening (18–23)
2.2505555555555556,Other Loose Garbage,Wed,Afternoon (12–17)
7.309166666666667,City_garbage_can_overflowing,Wed,Afternoon (12–17)
2.4,Glass,Wed,Afternoon (12–17)
8.624444444444444,Furniture,Tue,Morning (6–11)
1.9777777777777779,Furniture,Tue,Evening (18–23)
2.5322222222222224,Human or Animal Waste,Tue,Evening (18–23)
117.5225,City_garbage_can_overflowing,Tue,Afternoon (12–17)
4.795,City_garbage_can_overflowing,Tue,Afternoon (12–17)
0.15444444444444444,Furniture,Tue,Afternoon (12–17)
5.6866666666666665,Boxed or Bagged Items,Tue,Afternoon (12–17)
